execution time,account,direction, qty ,security code,price,currency
1:29:01 PM,10047745,Sell_long,331,ABC US,28.4,USD
1:29:57 PM,10047745,Sell_long,425,ABC US,28.4,USD
1:29:59 PM,10047745,Buy,284,ABC US,28.48,USD
1:30:04 PM,10047745,Sell_long,412,ABC US,28.8,USD
1:30:23 PM,10047745,Buy,219,ABC US,28.15,USD
1:30:24 PM,10047745,Sell_long,164,ABC US,28.05,USD
1:30:39 PM,10047745,Buy,397,ABC US,28.06,USD
1:31:05 PM,10047745,Buy,401,ABC US,28.04,USD
1:31:20 PM,10047745,Sell_short,265,ABC US,28.76,USD
1:31:22 PM,10047745,Sell_short,350,ABC US,28.42,USD
1:31:47 PM,10047745,Buy,483,ABC US,28.31,USD
1:31:59 PM,10047745,Buy,377,ABC US,28.29,USD
1:32:12 PM,10047745,Sell_long,495,ABC US,28.06,USD
1:32:37 PM,10047745,Buy,123,ABC US,28.03,USD
1:32:45 PM,10047745,Sell_long,463,ABC US,28.4,USD
1:32:50 PM,10047745,Buy,440,ABC US,28.72,USD
1:32:56 PM,10047745,Buy,111,ABC US,28.52,USD
1:32:58 PM,10047745,Sell_long,253,ABC US,28.9,USD
1:33:09 PM,10047745,Buy,358,ABC US,28.72,USD
1:33:43 PM,10047745,Buy,447,ABC US,28.65,USD
1:33:43 PM,10047745,Buy,121,ABC US,28.18,USD
1:33:44 PM,10047745,Sell_long,332,ABC US,28.29,USD
1:33:51 PM,10047745,Sell_long,155,ABC US,28.05,USD
1:33:53 PM,10047745,Buy,478,ABC US,28.29,USD
1:34:15 PM,10047745,Buy,199,ABC US,28.03,USD
1:34:37 PM,10047745,Buy,233,ABC US,28.18,USD
1:34:47 PM,10047745,Sell_long,130,ABC US,28.69,USD
1:34:49 PM,10047745,Buy,443,ABC US,28.57,USD
1:34:50 PM,10047745,Sell_long,262,ABC US,28.01,USD
1:34:59 PM,10047745,Sell_long,275,ABC US,28.94,USD
1:35:00 PM,10047745,Buy,424,ABC US,28.97,USD
1:35:06 PM,10047745,Buy,225,ABC US,28.99,USD
1:35:17 PM,10047745,Buy,234,ABC US,28.65,USD
1:35:20 PM,10047745,Buy,107,ABC US,28.52,USD
1:36:02 PM,10047745,Sell_long,132,ABC US,28.35,USD
1:36:20 PM,10047745,Sell_long,217,ABC US,28.83,USD
1:36:36 PM,10047745,Sell_long,449,ABC US,28.65,USD
1:36:51 PM,10047745,Sell_long,174,ABC US,28.33,USD
1:37:16 PM,10047745,Sell_long,377,ABC US,28.95,USD
1:37:31 PM,10047745,Sell_long,287,ABC US,28.1,USD
1:38:56 PM,10047745,Sell_long,126,ABC US,28.2,USD
1:38:57 PM,10047745,Buy,365,ABC US,28.7,USD
1:39:25 PM,10047745,Buy,201,ABC US,28.6,USD
1:39:42 PM,10047745,Buy,239,ABC US,28.14,USD
1:40:32 PM,10047745,Buy,246,ABC US,28.67,USD
1:40:46 PM,10047745,Sell_long,310,ABC US,28.69,USD
1:41:01 PM,10047745,Sell_long,143,ABC US,28.93,USD
1:41:39 PM,10047745,Buy,133,ABC US,28.07,USD
1:42:00 PM,10047745,Sell_long,432,ABC US,28.82,USD
1:42:05 PM,10047745,Sell_long,155,ABC US,28.76,USD
1:42:18 PM,10047745,Sell_long,193,ABC US,28.98,USD
1:42:42 PM,10047745,Sell_long,122,ABC US,28.23,USD
1:43:00 PM,10047745,Buy,408,ABC US,28.62,USD
1:43:09 PM,10047745,Sell_long,438,ABC US,28.71,USD
1:43:10 PM,10047745,Sell_long,145,ABC US,28.26,USD
1:43:15 PM,10047745,Sell_long,232,ABC US,28.33,USD
1:43:55 PM,10047745,Buy,339,ABC US,28.12,USD
1:45:42 PM,10047745,Buy,305,ABC US,28.84,USD
1:45:42 PM,10047745,Sell_long,471,ABC US,28.97,USD
1:46:07 PM,10047745,Buy,416,ABC US,28.92,USD
1:46:19 PM,10047745,Buy,295,ABC US,28.39,USD
1:46:19 PM,10047745,Sell_long,440,ABC US,28.34,USD
1:46:42 PM,10047745,Buy,425,ABC US,28.69,USD
1:47:26 PM,10047745,Sell_long,363,ABC US,28.06,USD
1:47:28 PM,10047745,Buy,334,ABC US,28.11,USD
1:47:37 PM,10047745,Sell_long,339,ABC US,28.75,USD
1:48:28 PM,10047745,Sell_long,492,ABC US,28.7,USD
1:48:30 PM,10047745,Buy,478,ABC US,28.84,USD
1:48:49 PM,10047745,Buy,426,ABC US,28.85,USD
1:49:17 PM,10047745,Buy,349,ABC US,28.93,USD
1:49:26 PM,10047745,Buy,329,ABC US,28.93,USD
1:49:47 PM,10047745,Buy,470,ABC US,28.72,USD
1:49:57 PM,10047745,Buy,227,ABC US,28.26,USD
1:50:33 PM,10047745,Sell_long,374,ABC US,28.56,USD
1:50:51 PM,10047745,Buy,101,ABC US,28.21,USD
1:50:59 PM,10047745,Sell_long,433,ABC US,28.32,USD
1:51:36 PM,10047745,Sell_long,308,ABC US,28.94,USD
1:51:46 PM,10047745,Buy,108,ABC US,28.1,USD
1:51:51 PM,10047745,Buy,392,ABC US,28.99,USD
1:52:31 PM,10047745,Sell_long,451,ABC US,28.22,USD
1:53:05 PM,10047745,Buy,222,ABC US,28.3,USD
1:53:05 PM,10047745,Sell_long,431,ABC US,28.91,USD
1:53:37 PM,10047745,Sell_long,183,ABC US,28.75,USD
1:53:43 PM,10047745,Sell_long,416,ABC US,28.2,USD
1:54:22 PM,10047745,Sell_long,260,ABC US,28.2,USD
1:54:38 PM,10047745,Sell_long,186,ABC US,28.05,USD
1:54:45 PM,10047745,Sell_long,278,ABC US,28.84,USD
1:55:26 PM,10047745,Sell_long,381,ABC US,28.99,USD
1:55:37 PM,10047745,Buy,208,ABC US,28.36,USD
1:55:57 PM,10047745,Sell_long,212,ABC US,28.33,USD
1:56:12 PM,10047745,Buy,204,ABC US,28.29,USD
1:56:24 PM,10047745,Buy,123,ABC US,28.58,USD
1:56:54 PM,10047745,Buy,462,ABC US,28.45,USD
1:57:02 PM,10047745,Buy,323,ABC US,28.19,USD
1:57:03 PM,10047745,Buy,103,ABC US,28.62,USD
1:57:05 PM,10047745,Sell_long,140,ABC US,28.54,USD
1:57:10 PM,10047745,Buy,258,ABC US,28.49,USD
1:57:46 PM,10047745,Sell_long,120,ABC US,28.69,USD
1:57:56 PM,10047745,Buy,314,ABC US,28.95,USD
1:57:57 PM,10047745,Buy,476,ABC US,28.84,USD
1:57:59 PM,10047745,Sell_long,363,ABC US,28.2,USD
1:58:21 PM,10047745,Buy,237,ABC US,28.18,USD
1:58:32 PM,10047745,Sell_long,292,ABC US,28.39,USD
1:58:34 PM,10047745,Sell_long,425,ABC US,28.46,USD
1:58:52 PM,10047745,Buy,138,ABC US,28.8,USD
1:59:48 PM,10047745,Sell_long,354,ABC US,28.61,USD
2:00:03 PM,10047745,Sell_long,379,ABC US,28.02,USD
2:00:07 PM,10047745,Sell_long,118,ABC US,28.59,USD
2:00:10 PM,10047745,Sell_long,471,ABC US,28.91,USD
2:00:14 PM,10047745,Sell_long,130,ABC US,28.76,USD
2:00:17 PM,10047745,Sell_long,434,ABC US,28.52,USD
2:00:18 PM,10047745,Buy,356,ABC US,28.53,USD
2:00:56 PM,10047745,Buy,408,ABC US,28.08,USD
2:00:58 PM,10047745,Buy,177,ABC US,28.13,USD
2:01:09 PM,10047745,Sell_long,233,ABC US,28.92,USD
2:03:17 PM,10047745,Buy,211,ABC US,28.23,USD
2:03:23 PM,10047745,Sell_long,199,ABC US,28.15,USD
2:03:33 PM,10047745,Buy,236,ABC US,28.53,USD
2:03:48 PM,10047745,Buy,243,ABC US,28.3,USD
2:03:52 PM,10047745,Buy,190,ABC US,28.71,USD
2:03:57 PM,10047745,Sell_long,164,ABC US,28.13,USD
2:03:58 PM,10047745,Sell_long,100,ABC US,28.24,USD
2:04:01 PM,10047745,Buy,355,ABC US,28.61,USD
2:04:20 PM,10047745,Buy,146,ABC US,28.66,USD
2:04:47 PM,10047745,Buy,219,ABC US,28.21,USD
2:05:08 PM,10047745,Buy,249,ABC US,28.01,USD
2:05:13 PM,10047745,Buy,438,ABC US,28.06,USD
2:06:05 PM,10047745,Sell_long,268,ABC US,28.67,USD
2:06:55 PM,10047745,Buy,202,ABC US,28.89,USD
2:06:57 PM,10047745,Buy,428,ABC US,28.51,USD
2:07:34 PM,10047745,Sell_long,152,ABC US,28.52,USD
2:07:34 PM,10047745,Sell_long,433,ABC US,28.65,USD
2:08:26 PM,10047745,Buy,317,ABC US,28.84,USD
2:08:31 PM,10047745,Buy,298,ABC US,28.53,USD
2:08:36 PM,10047745,Buy,431,ABC US,28.01,USD
2:08:40 PM,10047745,Sell_long,321,ABC US,28.77,USD
2:08:48 PM,10047745,Buy,263,ABC US,28.94,USD
2:08:57 PM,10047745,Buy,217,ABC US,28.66,USD
2:09:12 PM,10047745,Buy,393,ABC US,28.41,USD
2:09:20 PM,10047745,Buy,274,ABC US,28.99,USD
2:09:28 PM,10047745,Buy,463,ABC US,28.73,USD
2:09:33 PM,10047745,Buy,239,ABC US,28.46,USD
2:09:34 PM,10047745,Buy,134,ABC US,28.15,USD
2:09:47 PM,10047745,Buy,357,ABC US,28.69,USD
2:09:52 PM,10047745,Buy,142,ABC US,28.23,USD
2:09:56 PM,10047745,Buy,363,ABC US,28.6,USD
2:10:22 PM,10047745,Sell_long,460,ABC US,28.56,USD
2:10:26 PM,10047745,Sell_long,280,ABC US,28.09,USD
2:10:48 PM,10047745,Sell_long,226,ABC US,28.51,USD
2:10:56 PM,10047745,Sell_long,123,ABC US,28.18,USD
2:11:00 PM,10047745,Sell_long,144,ABC US,28.34,USD
2:11:14 PM,10047745,Sell_long,208,ABC US,28.09,USD
2:11:19 PM,10047745,Sell_long,261,ABC US,28.04,USD
2:11:28 PM,10047745,Buy,265,ABC US,28.42,USD
2:11:41 PM,10047745,Buy,402,ABC US,28.65,USD
2:11:51 PM,10047745,Sell_long,245,ABC US,28.85,USD
2:11:54 PM,10047745,Buy,167,ABC US,28.97,USD
2:12:01 PM,10047745,Sell_long,456,ABC US,28.12,USD
2:12:21 PM,10047745,Sell_long,214,ABC US,28.76,USD
2:12:37 PM,10047745,Buy,225,ABC US,28.14,USD
2:12:40 PM,10047745,Buy,124,ABC US,28.88,USD
2:12:56 PM,10047745,Sell_long,354,ABC US,28.31,USD
2:13:14 PM,10047745,Buy,129,ABC US,28.9,USD
2:13:34 PM,10047745,Sell_long,485,ABC US,28.39,USD
2:13:57 PM,10047745,Sell_long,194,ABC US,28.77,USD
2:14:01 PM,10047745,Sell_long,306,ABC US,28.54,USD
2:14:08 PM,10047745,Buy,108,ABC US,28.79,USD
2:14:20 PM,10047745,Sell_long,136,ABC US,28.83,USD
2:14:34 PM,10047745,Sell_long,355,ABC US,28.26,USD
2:15:03 PM,10047745,Sell_long,371,ABC US,28.34,USD
2:15:06 PM,10047745,Buy,150,ABC US,28.54,USD
2:15:07 PM,10047745,Buy,299,ABC US,28.06,USD
2:15:08 PM,10047745,Buy,440,ABC US,28.54,USD
2:15:26 PM,10047745,Buy,448,ABC US,28.53,USD
2:16:03 PM,10047745,Sell_long,197,ABC US,28.9,USD
2:16:06 PM,10047745,Sell_long,361,ABC US,28.36,USD
2:16:43 PM,10047745,Buy,452,ABC US,28.83,USD
2:16:54 PM,10047745,Buy,168,ABC US,28.48,USD
2:17:06 PM,10047745,Buy,307,ABC US,28.22,USD
2:17:24 PM,10047745,Buy,404,ABC US,28.51,USD
2:17:28 PM,10047745,Sell_long,326,ABC US,28.61,USD
2:17:32 PM,10047745,Sell_long,121,ABC US,28.48,USD
2:17:40 PM,10047745,Sell_long,322,ABC US,28.27,USD
2:17:54 PM,10047745,Buy,430,ABC US,28.66,USD
2:18:04 PM,10047745,Buy,230,ABC US,28.19,USD
2:18:19 PM,10047745,Buy,108,ABC US,28.23,USD
2:18:41 PM,10047745,Buy,360,ABC US,28.15,USD
2:19:00 PM,10047745,Sell_long,287,ABC US,28.21,USD
2:19:55 PM,10047745,Sell_long,249,ABC US,28.6,USD
2:20:04 PM,10047745,Sell_long,493,ABC US,28.58,USD
2:20:32 PM,10047745,Sell_long,356,ABC US,28.69,USD
2:20:58 PM,10047745,Sell_long,369,ABC US,28.42,USD
2:21:00 PM,10047745,Sell_long,306,ABC US,28.14,USD
2:22:00 PM,10047745,Buy,494,ABC US,28.24,USD
2:22:15 PM,10047745,Buy,361,ABC US,28.54,USD
2:22:18 PM,10047745,Sell_long,406,ABC US,28.05,USD
2:23:03 PM,10047745,Buy,183,ABC US,28.29,USD
2:23:05 PM,10047745,Buy,473,ABC US,28.44,USD
2:23:12 PM,10047745,Buy,411,ABC US,28.66,USD
2:23:30 PM,10047745,Sell_long,258,ABC US,28.06,USD
2:24:23 PM,10047745,Buy,409,ABC US,28.33,USD
2:24:36 PM,10047745,Buy,169,ABC US,28.31,USD
2:25:20 PM,10047745,Buy,214,ABC US,28.65,USD
2:26:19 PM,10047745,Buy,272,ABC US,28.23,USD
2:26:22 PM,10047745,Buy,183,ABC US,28.23,USD
2:27:19 PM,10047745,Sell_long,406,ABC US,28.65,USD
2:27:21 PM,10047745,Buy,191,ABC US,28.4,USD
2:27:32 PM,10047745,Sell_long,434,ABC US,28.8,USD
2:27:37 PM,10047745,Sell_long,220,ABC US,28.2,USD
2:27:37 PM,10047745,Buy,266,ABC US,28.66,USD
2:27:49 PM,10047745,Buy,416,ABC US,28.72,USD
2:27:55 PM,10047745,Sell_long,317,ABC US,28.57,USD
2:28:05 PM,10047745,Buy,293,ABC US,28.58,USD
2:28:10 PM,10047745,Sell_long,103,ABC US,28.6,USD
2:28:26 PM,10047745,Sell_long,169,ABC US,28.99,USD
2:29:07 PM,10047745,Buy,226,ABC US,28.08,USD
2:29:23 PM,10047745,Sell_long,108,ABC US,28.3,USD
2:29:35 PM,10047745,Sell_long,301,ABC US,28.24,USD
2:29:48 PM,10047745,Buy,271,ABC US,28.99,USD
2:29:56 PM,10047745,Sell_long,428,ABC US,28.53,USD
2:29:58 PM,10047745,Sell_long,342,ABC US,28.6,USD
2:30:10 PM,10047745,Buy,132,ABC US,28.3,USD
2:30:29 PM,10047745,Buy,229,ABC US,28.6,USD
2:30:45 PM,10047745,Buy,477,ABC US,28.97,USD
2:30:49 PM,10047745,Sell_long,268,ABC US,28.1,USD
2:31:19 PM,10047745,Sell_long,353,ABC US,28.84,USD
2:32:00 PM,10047745,Buy,344,ABC US,28.45,USD
2:32:13 PM,10047745,Buy,248,ABC US,28.13,USD
2:32:28 PM,10047745,Buy,346,ABC US,28.68,USD
2:32:47 PM,10047745,Sell_long,466,ABC US,28.77,USD
2:33:52 PM,10047745,Sell_long,121,ABC US,28.89,USD
2:33:55 PM,10047745,Sell_long,270,ABC US,28.74,USD
2:34:00 PM,10047745,Buy,383,ABC US,28.2,USD
2:34:02 PM,10047745,Sell_long,473,ABC US,28.9,USD
2:34:22 PM,10047745,Buy,158,ABC US,28.32,USD
2:34:45 PM,10047745,Sell_long,244,ABC US,28.67,USD
2:34:47 PM,10047745,Sell_long,213,ABC US,28.78,USD
2:35:04 PM,10047745,Sell_long,182,ABC US,28.64,USD
2:35:31 PM,10047745,Buy,431,ABC US,28.41,USD
2:36:05 PM,10047745,Buy,125,ABC US,28.61,USD
2:36:18 PM,10047745,Sell_long,316,ABC US,28.54,USD
2:36:29 PM,10047745,Buy,194,ABC US,28.04,USD
2:36:33 PM,10047745,Sell_long,492,ABC US,28.54,USD
2:36:45 PM,10047745,Buy,215,ABC US,28.3,USD
2:37:22 PM,10047745,Buy,381,ABC US,28.26,USD
2:37:38 PM,10047745,Sell_long,336,ABC US,28.43,USD
2:37:40 PM,10047745,Sell_long,188,ABC US,28.32,USD
2:38:00 PM,10047745,Buy,217,ABC US,28.87,USD
2:38:38 PM,10047745,Buy,106,ABC US,28.47,USD
2:38:50 PM,10047745,Buy,176,ABC US,28.61,USD
2:39:12 PM,10047745,Sell_long,227,ABC US,28.26,USD
2:39:44 PM,10047745,Buy,149,ABC US,28.55,USD
2:40:20 PM,10047745,Sell_long,370,ABC US,28.38,USD
2:40:23 PM,10047745,Sell_long,365,ABC US,28.54,USD
2:40:55 PM,10047745,Sell_long,400,ABC US,28.24,USD
2:41:09 PM,10047745,Buy,297,ABC US,28.41,USD
2:41:32 PM,10047745,Sell_long,182,ABC US,28.71,USD
2:41:34 PM,10047745,Sell_long,242,ABC US,28.51,USD
2:41:44 PM,10047745,Sell_long,199,ABC US,28.63,USD
2:42:36 PM,10047745,Sell_long,494,ABC US,28.98,USD
2:43:38 PM,10047745,Buy,125,ABC US,28.39,USD
2:44:12 PM,10047745,Sell_long,173,ABC US,28.4,USD
2:44:13 PM,10047745,Buy,482,ABC US,28.53,USD
2:44:39 PM,10047745,Sell_long,354,ABC US,28.94,USD
2:44:50 PM,10047745,Buy,448,ABC US,28.59,USD
2:45:00 PM,10047745,Buy,414,ABC US,28.93,USD
2:45:06 PM,10047745,Buy,442,ABC US,28.11,USD
2:45:51 PM,10047745,Sell_long,372,ABC US,28.72,USD
2:46:01 PM,10047745,Buy,415,ABC US,28.65,USD
2:46:18 PM,10047745,Sell_long,353,ABC US,28.92,USD
2:46:29 PM,10047745,Sell_long,111,ABC US,28.25,USD
2:46:57 PM,10047745,Sell_long,321,ABC US,28.8,USD
2:47:09 PM,10047745,Buy,159,ABC US,28.34,USD
2:47:21 PM,10047745,Buy,250,ABC US,28.81,USD
2:47:29 PM,10047745,Sell_long,333,ABC US,28.88,USD
2:47:36 PM,10047745,Sell_long,195,ABC US,28.86,USD
2:47:51 PM,10047745,Sell_long,469,ABC US,28.66,USD
2:47:58 PM,10047745,Sell_long,343,ABC US,28.81,USD
2:48:07 PM,10047745,Sell_long,322,ABC US,28.94,USD
2:48:19 PM,10047745,Sell_long,333,ABC US,28.2,USD
2:48:19 PM,10047745,Sell_long,263,ABC US,28.48,USD
2:48:21 PM,10047745,Sell_long,348,ABC US,28.06,USD
2:48:33 PM,10047745,Buy,167,ABC US,28.37,USD
2:48:45 PM,10047745,Sell_long,311,ABC US,28.09,USD
2:49:00 PM,10047745,Buy,426,ABC US,28.2,USD
2:49:03 PM,10047745,Buy,386,ABC US,28.43,USD
2:49:06 PM,10047745,Buy,170,ABC US,28.57,USD
2:49:13 PM,10047745,Sell_long,388,ABC US,28.06,USD
2:49:21 PM,10047745,Buy,391,ABC US,28.14,USD
2:49:39 PM,10047745,Sell_long,492,ABC US,28.69,USD
2:50:05 PM,10047745,Buy,124,ABC US,28.66,USD
2:51:04 PM,10047745,Buy,491,ABC US,28.09,USD
2:51:29 PM,10047745,Buy,250,ABC US,28.33,USD
2:51:41 PM,10047745,Sell_long,307,ABC US,28.83,USD
2:52:16 PM,10047745,Buy,204,ABC US,28.91,USD
2:52:46 PM,10047745,Sell_long,140,ABC US,28.68,USD
2:53:13 PM,10047745,Buy,484,ABC US,28.02,USD
2:53:19 PM,10047745,Buy,383,ABC US,28.3,USD
2:53:23 PM,10047745,Sell_long,443,ABC US,28.43,USD
2:53:40 PM,10047745,Buy,365,ABC US,28.66,USD
2:54:07 PM,10047745,Buy,322,ABC US,28.39,USD
2:54:13 PM,10047745,Sell_long,326,ABC US,28.91,USD
2:54:27 PM,10047745,Sell_long,302,ABC US,28.42,USD
2:55:18 PM,10047745,Sell_long,157,ABC US,28.21,USD
2:55:23 PM,10047745,Sell_long,105,ABC US,28.83,USD
2:55:27 PM,10047745,Buy,366,ABC US,28.7,USD
2:55:29 PM,10047745,Buy,434,ABC US,28.11,USD
2:55:41 PM,10047745,Sell_long,156,ABC US,28.22,USD
2:55:57 PM,10047745,Sell_long,398,ABC US,28.2,USD
2:56:10 PM,10047745,Buy,383,ABC US,28.85,USD
2:56:53 PM,10047745,Sell_long,217,ABC US,28.42,USD
2:56:55 PM,10047745,Sell_long,296,ABC US,28.38,USD
2:57:05 PM,10047745,Buy,420,ABC US,28.26,USD
2:57:16 PM,10047745,Sell_long,152,ABC US,28.34,USD
2:57:25 PM,10047745,Buy,500,ABC US,28.94,USD
2:57:26 PM,10047745,Sell_long,301,ABC US,28.06,USD
2:57:37 PM,10047745,Sell_long,413,ABC US,28.61,USD
2:57:47 PM,10047745,Sell_long,309,ABC US,28.64,USD
2:58:03 PM,10047745,Sell_long,492,ABC US,28.9,USD
2:58:08 PM,10047745,Sell_long,454,ABC US,28.67,USD
2:58:18 PM,10047745,Sell_long,327,ABC US,28.97,USD
2:58:29 PM,10047745,Buy,185,ABC US,28.05,USD
2:58:36 PM,10047745,Sell_long,271,ABC US,28.31,USD
2:58:43 PM,10047745,Buy,206,ABC US,28.77,USD
2:58:44 PM,10047745,Sell_long,137,ABC US,28.66,USD
2:58:50 PM,10047745,Buy,367,ABC US,28.25,USD
2:58:57 PM,10047745,Sell_long,413,ABC US,28.77,USD
2:59:25 PM,10047745,Buy,293,ABC US,28.06,USD
2:59:50 PM,10047745,Buy,345,ABC US,28.73,USD
2:59:56 PM,10047745,Buy,179,ABC US,28.08,USD
3:00:16 PM,10047745,Sell_long,376,ABC US,28.49,USD
3:00:20 PM,10047745,Buy,263,ABC US,28.59,USD
3:00:23 PM,10047745,Buy,366,ABC US,28.71,USD
3:00:26 PM,10047745,Buy,136,ABC US,28.89,USD
3:00:29 PM,10047745,Buy,417,ABC US,28.71,USD
3:00:36 PM,10047745,Sell_long,148,ABC US,28.46,USD
3:00:37 PM,10047745,Buy,366,ABC US,28.63,USD
3:00:38 PM,10047745,Buy,111,ABC US,28.7,USD
3:00:45 PM,10047745,Sell_long,273,ABC US,28.13,USD
3:00:55 PM,10047745,Sell_long,284,ABC US,28.66,USD
3:01:07 PM,10047745,Sell_long,205,ABC US,28.66,USD
3:01:19 PM,10047745,Buy,390,ABC US,28.61,USD
3:01:23 PM,10047745,Sell_long,335,ABC US,28.39,USD
3:01:34 PM,10047745,Buy,481,ABC US,28.91,USD
3:01:42 PM,10047745,Sell_long,224,ABC US,28.24,USD
3:01:49 PM,10047745,Buy,125,ABC US,28.21,USD
3:01:57 PM,10047745,Sell_long,248,ABC US,28.72,USD
3:02:05 PM,10047745,Sell_long,448,ABC US,28.51,USD
3:02:05 PM,10047745,Buy,190,ABC US,28.3,USD
3:02:11 PM,10047745,Buy,413,ABC US,28.86,USD
3:02:14 PM,10047745,Sell_long,307,ABC US,28.97,USD
3:02:18 PM,10047745,Sell_long,141,ABC US,28.46,USD
3:02:55 PM,10047745,Buy,138,ABC US,28.25,USD
3:03:12 PM,10047745,Sell_long,281,ABC US,28.37,USD
3:03:45 PM,10047745,Sell_long,468,ABC US,28.44,USD
3:03:49 PM,10047745,Buy,129,ABC US,28.84,USD
3:03:55 PM,10047745,Buy,477,ABC US,28.92,USD
3:04:04 PM,10047745,Buy,268,ABC US,28.24,USD
3:04:07 PM,10047745,Buy,395,ABC US,28.29,USD
3:04:16 PM,10047745,Sell_long,469,ABC US,28.51,USD
3:04:27 PM,10047745,Buy,109,ABC US,28.5,USD
3:04:30 PM,10047745,Sell_long,324,ABC US,28.45,USD
3:05:01 PM,10047745,Buy,306,ABC US,28.56,USD
3:05:37 PM,10047745,Sell_long,243,ABC US,28.14,USD
3:05:46 PM,10047745,Sell_long,497,ABC US,28.05,USD
3:06:23 PM,10047745,Buy,246,ABC US,28.59,USD
3:06:49 PM,10047745,Sell_long,228,ABC US,28.65,USD
3:07:11 PM,10047745,Sell_long,282,ABC US,28.95,USD
3:07:25 PM,10047745,Buy,191,ABC US,28.78,USD
3:07:36 PM,10047745,Buy,164,ABC US,28.54,USD
3:08:07 PM,10047745,Sell_long,336,ABC US,28.36,USD
3:08:41 PM,10047745,Sell_long,248,ABC US,28.72,USD
3:09:15 PM,10047745,Buy,382,ABC US,28.86,USD
3:09:16 PM,10047745,Buy,374,ABC US,28.03,USD
3:09:24 PM,10047745,Buy,136,ABC US,28.96,USD
3:09:24 PM,10047745,Sell_long,310,ABC US,28.89,USD
3:09:42 PM,10047745,Sell_long,313,ABC US,28.94,USD
3:10:14 PM,10047745,Sell_long,295,ABC US,28.37,USD
3:10:18 PM,10047745,Buy,102,ABC US,28.27,USD
3:10:27 PM,10047745,Buy,157,ABC US,28.46,USD
3:10:44 PM,10047745,Sell_long,469,ABC US,28.94,USD
3:10:57 PM,10047745,Buy,373,ABC US,28.35,USD
3:10:57 PM,10047745,Sell_long,254,ABC US,28.56,USD
3:11:02 PM,10047745,Sell_long,426,ABC US,28.55,USD
3:11:08 PM,10047745,Sell_long,295,ABC US,28.19,USD
3:11:31 PM,10047745,Buy,271,ABC US,28.08,USD
3:12:24 PM,10047745,Buy,142,ABC US,28.2,USD
3:12:26 PM,10047745,Sell_long,385,ABC US,28.45,USD
3:12:27 PM,10047745,Sell_short,388,ABC US,28.46,USD
3:12:44 PM,10047745,Sell_short,452,ABC US,28.43,USD
3:13:00 PM,10047745,Buy,229,ABC US,28.01,USD
3:13:11 PM,10047745,Buy,252,ABC US,28.74,USD
3:13:39 PM,10047745,Buy,281,ABC US,28.46,USD
3:14:57 PM,10047745,Buy,224,ABC US,28.95,USD
3:15:01 PM,10047745,Sell_short,378,ABC US,28.22,USD
3:15:11 PM,10047745,Buy,284,ABC US,28.86,USD
3:15:32 PM,10047745,Buy,495,ABC US,28.88,USD
3:16:25 PM,10047745,Sell_long,279,ABC US,28.86,USD
3:16:43 PM,10047745,Sell_short,375,ABC US,28.88,USD
3:16:52 PM,10047745,Sell_short,306,ABC US,28.51,USD
3:17:26 PM,10047745,Buy,190,ABC US,28.56,USD
3:17:39 PM,10047745,Sell_short,390,ABC US,28.21,USD
3:17:42 PM,10047745,Buy,114,ABC US,28.87,USD
3:18:03 PM,10047745,Sell_short,157,ABC US,28.51,USD
3:18:16 PM,10047745,Sell_short,405,ABC US,28.18,USD
3:18:48 PM,10047745,Sell_short,358,ABC US,28.43,USD
3:19:11 PM,10047745,Sell_short,219,ABC US,28.15,USD
3:19:11 PM,10047745,Buy,411,ABC US,28.77,USD
3:19:14 PM,10047745,Sell_short,378,ABC US,28.2,USD
3:19:21 PM,10047745,Buy,387,ABC US,28.43,USD
3:19:25 PM,10047745,Sell_short,393,ABC US,28.96,USD
3:19:28 PM,10047745,Buy,361,ABC US,28.57,USD
3:19:28 PM,10047745,Sell_short,135,ABC US,28.79,USD
3:19:36 PM,10047745,Buy,187,ABC US,28.69,USD
3:19:42 PM,10047745,Sell_short,349,ABC US,28.53,USD
3:19:48 PM,10047745,Buy,378,ABC US,28.3,USD
3:20:00 PM,10047745,Buy,295,ABC US,28.77,USD
3:20:00 PM,10047745,Sell_short,284,ABC US,28.24,USD
3:20:18 PM,10047745,Sell_short,171,ABC US,28.57,USD
3:21:28 PM,10047745,Sell_long,268,ABC US,28.59,USD
3:22:40 PM,10047745,Buy,390,ABC US,28.6,USD
3:22:52 PM,10047745,Buy,338,ABC US,28.38,USD
3:22:57 PM,10047745,Buy,419,ABC US,28.49,USD
3:23:21 PM,10047745,Buy,372,ABC US,28.03,USD
3:23:31 PM,10047745,Sell_short,117,ABC US,28.86,USD
3:23:41 PM,10047745,Buy,348,ABC US,28.37,USD
3:24:23 PM,10047745,Sell_short,324,ABC US,28.03,USD
3:24:36 PM,10047745,Buy,393,ABC US,28.89,USD
3:24:48 PM,10047745,Sell_short,108,ABC US,28.37,USD
3:24:49 PM,10047745,Buy,331,ABC US,28.36,USD
3:25:17 PM,10047745,Sell_short,237,ABC US,28.18,USD
3:25:18 PM,10047745,Sell_short,335,ABC US,28.71,USD
3:25:20 PM,10047745,Sell_short,433,ABC US,28.25,USD
3:26:14 PM,10047745,Buy,417,ABC US,28.97,USD
3:26:21 PM,10047745,Sell_short,420,ABC US,28.13,USD
3:27:09 PM,10047745,Buy,392,ABC US,28.55,USD
